value_reference	name	uuid
10101	Coffee Research Staff dispensary	438bc02a-6150-49cd-8a1b-5b5773408f9a
18745	Comboni missionary sisters Health Programm	e3d99a98-7e24-4c0c-89a9-f85d85ce74f2
18748	Comfort The Children International(CTC)	8b362013-486e-479a-a01a-e1bb2c239814
18384	Community Counselling Resource Centre	5e8243f8-7a96-4b24-98af-965367719795
12901	Community Health  Foundation	efca19b8-a1b0-43f6-93ac-79ef8a665f6b
11980	Curran Dispensary	f3980c83-9514-4f62-9a25-526a2e0ff50e
11981	D Comboni Mission	fc15d2e3-77f2-46fc-bdf9-ae8f404f0d6f
11296	Daba (AIC) Dispensary	b4267989-6b3e-4139-9e01-1651db10957f
11982	Dabel Health Centre (Moyale)	ed394777-cefb-4458-ba2f-9fc690990f47
12908	Dabliu Clinic	cff3dd86-acb6-4bb7-b9f6-86bde392e1f3
13315	Dadaab Clinic	8536f9e8-d645-4d0b-bd23-ad88c09092bf
13316	Dadaab Sub-District Hospital	a7343205-069e-4ff0-8f97-90ee73e3eb95
13317	Dadajabula Sub District Hospital	ace145b0-7463-42d2-b8c7-28716a0a56ec
13318	Dagahaley Hospital	20347273-8edd-4e17-bb5f-3f9c8710ac08
17006	Dagahley Dispensary	7c8892fa-61fb-44ef-b70e-92fde1001656
11297	Dagamra Dispensary	f093597d-1c8f-4986-9679-239b25b602f5
16186	Dagamra Medical Clinic	11dabff9-f54f-469f-984e-63dea3c31bcf
12909	Dagoretti Approved Dispensary	176e67b0-ee52-4ffe-a234-29daa280ae4b
11983	Dakabaricha Dispensary	86ed6222-4c9d-4728-b884-057e7c43c7f6
17472	Dakarh Medical Services	f20e6a7e-edad-498f-8c4c-1a544225c58d
13319	Daley Dispensary	6e9bfa3f-aa35-4c41-9b4c-c343209cfb29
16809	Dal-Lahelay Mobile Clinic	7c0402ec-7edd-4115-a620-f183240ef8ab
11984	Dallas Dispensary	81faa9be-7ba0-45a1-9645-d38d6a33189c
13320	Damajale Dispensary	d8dec18f-5201-4f7e-8405-874622c07a47
11985	Dambalafachana Health Centre	0ff8c517-ed46-4c3a-9157-6ab8e50df801
13321	Dambas Health Centre	cf6e99f2-4e99-4d66-90bd-d81591d458aa
13322	Danaba Health Centre	5ca055cc-cb24-4852-8bf0-c26b1f39e4c9
12911	Dandora (EDARP) Clinic	ee2b98a4-c4af-459b-95e5-6a7911600a62
11986	Dirib Gombo Dispensary	206b6395-a4ed-4b47-bdee-9d30156af8ad
16268	Diruma Dispensary	ae304828-fa10-4765-b8cd-36e958b5d8e2
13534	Disciples of Mercy Clinic	b206d6de-0ff9-4a78-91cb-9bd4b39a2728
17663	Discordant Couples of Kenya VCT	16aaa62b-842a-428b-b301-486b93eb4ae4
11308	Divine Mercy Dispensary	edb503b2-126d-4de2-bcd2-4d48598622a9
11365	Divine Mercy Eldoro (Catholic) Dispensary	71e4e395-5a4f-426e-96d3-b31822a360ae
18388	Divine Mercy Kariobangi	27aa3d94-ca87-44a3-9149-9c614248a4a2
12351	Divine Mercy Kithatu Dispensary	8a643f86-8bdf-4fb7-b907-6db0900d773f
12917	DIWOPA Health Centre	d47e2ba7-e456-4b77-a959-c8db0ce1015e
12918	DOD Mrs Dispensary	59d5e901-2ead-4971-9da8-598c5bc33cd8
12919	Dog Unit Dispensary (O.P. Kenya Police)	acbaf5d1-065d-4240-84e0-e9be722b0bd4
14404	Doldol Health Centre	7e6106e0-3f24-4744-9f4a-7504d2838295
13535	Dolphil Nursing & Maternity Home	9b2e1622-0088-4f73-9def-6d2db081593c
10111	Dommy Medical Clinic	41f269b8-daca-44f6-8b40-62774b16f507
10112	Don Bosco Catholic Dispensary	d1ed1b16-76c5-41bc-b3a8-0b2d51d8dbe4
11987	Don Bosco Clinic	b2a32443-28d4-42b6-8cc3-42e2e2033253
10113	Dona Medical Clinical	a03358e4-a080-4877-b768-72d325861d81
12920	Donholm Medical Clinic	4fee4dcb-172d-4c33-aa76-2e1f2a094915
16432	Donyo Sabuk Dispensary	efae327d-f81d-453b-8f48-e60bb9ec06f4
11988	Donyo Sabuk Nursing Home	e053be48-5227-4756-bb76-6e190a75cbb5
16562	Dorjos Health Services	09f88526-5d8b-4efa-a869-3fe87fa8f2d4
16563	Dorjos Laboratory	26b8b9dd-8f69-4b42-900f-0ece30e634bc
12921	Dorkcare Nursing Home	751ce838-85ed-4ed8-ae1f-f37948baaef4
10130	Dr L L M Muturi Medical Clinic	a239463c-de39-4443-95c1-ed5c911a16b9
10131	Dr M H Shah Medical Clinic	f4954864-1eb9-41d7-bb44-f758fcd1b128
10132	Dr M M Gichangi Opthamological Clinic	5e677cf5-291b-4aea-a244-29b499a9756b
10133	Dr M M Mburu Gynae / Obstretric Clinic	647723c1-4333-4759-a7c9-e009fac23f50
10134	Dr Macharia	f4a3fc6f-7ac1-4f44-9800-32bdbb97b101
11339	Dr Mahero Clinic	954a7646-d3b2-491d-94c3-4e3b36317b49
10135	Dr Maina	e75537fe-f5a5-459d-b6d0-fe9f7a6da08c
11340	Dr Makesha Clinic	7dce5cd1-8ed9-42fe-a6a2-b2bde2f0d42c
14413	Dr Manyara Clinic	46ee8f88-e026-4ab6-8778-ce806d4f0cf6
11341	Dr Marami Clinic	cf40bcbe-51ad-40a3-8310-e8ee263c7e15
10136	Dr Mate Gynae/Obstetic Clinic	82b79fff-e298-4ddb-9e27-9cc91edcb195
14414	Dr Mbuthia Clinic	78b4ad43-a7ab-4233-acf7-01ae4cf479c4
11343	Dr Miyalla Clinic	c99df67e-d475-4e94-83e7-c7a95ea43703
12925	Dr Mohamed Clinic	d983f37c-e3b9-4f1a-b73c-e2551fa6067a
12926	Dr Montet Medical clinic	801f5e09-e6b5-428a-9554-9f5cf344e297
12927	Dr Muasya Medical clinic	6c7f4f0c-9150-4677-8d1f-fd2a33025dc9
14415	Dr Mugo Medical Clinic	5d35aa9f-3a7f-409d-8f56-1acd6d3de3b7
10137	Dr Muhiu Medical Clinic	6ddb9145-289e-41a0-8856-851d51c31088
10139	Dr Mukui	6fd82cc3-e52c-4f40-aa80-1f0ced393052
10141	Dr Mukui F K Psychiatric Clinic	52ca43c8-c52b-462e-98c9-4a875c3b75f7
10142	Dr Mulingwa	d6450c9d-2d10-4143-8edb-a366d5e3074e
10143	Dr Muraya Clinic	f32af7b4-e148-4e60-aa20-3bbdccecba76
11344	Dr Mustafa Kamani Clinic	2f739f20-8cff-4fc5-8c19-dd7e7ed8af3a
14416	Dr Muthiora Clinic	09df8926-e655-4a7b-bbf0-1908e5b57ee5
11989	Dr Mutuma Medical Clinic	39d6fc35-9943-41de-b9d5-3d88b219a82f
10144	Dr Mwangi Medical Clinic	d8e40ec2-c1dc-4db7-9d71-2db2ab83b794
11345	Dr N Mwangome Clinic	ebfb22ff-447b-4b94-b440-e6ad8c24e065
13331	Dujis Health Centre	11f4bbc4-28c8-4119-a3e4-a2f3b6dc17fe
11990	Dukana Health Centre(North horr)	7568f17d-7100-4f82-87ec-f658aa27ed32
14424	Dundori Health Centre	c4c8e41b-d36b-4f97-ad96-e673be11bfc0
16661	Dunga Nursing Home	c6791bd4-b3c5-412a-8d52-181a124a3140
17353	Dunto Dispensary	34a1b585-3244-484b-baec-7ffc878d8861
11991	DWA Health Centre	a19889e0-0d47-4f8b-9686-b5e9d12aaf06
18263	Dzanikeni Medical Clinic	3bad65a2-407c-4caa-848c-4bfd19167b4b
11359	Dzikunze Dispensary	c887ded4-5608-49c9-9203-3e54343948d6
11360	Dzitsoni Medical Clinic	ac19bc40-fbe1-46a6-a89f-c19e26f21c12
18739	Eagle Wings Medical Centre	f288d8e9-555f-4e57-8fb1-ed9cff54b2a8
11992	EAPC Kigumo Clinic	e63265ed-309b-498b-bc5f-89ff5b976d42
18152	East Africa Portland Cement Company Clinic	7458e58b-9d0f-4614-b563-248a3cb19c83
18638	East End chemist	370445be-b9b3-47a3-b0cc-8f93dc3facfe
11993	East Way Medical Clinic	a3c3592e-0d93-4d46-8cc0-b9773a081a37
16567	Eastern Consultans Laboratory	41e5688c-0303-45a4-a6b0-ea1941d90ba8
16568	Eastern Medical Consultants	e0514e0a-6c7b-46cf-8911-98ed4a04f25f
12930	Eastleigh Health Centre	823ed1f2-8012-4114-92e6-49cfdf130488
10157	Ebenezar Medical Clinic (Muranga North)	dbb567d4-92cc-48bc-a108-35867e58b42d
11994	Ebenezer Dispensary	ba75724b-6fc3-4c32-8dc1-031ebc0c1c5f
17496	Ebenezer Medical Clinic	108634d1-5da8-43d0-a45e-d2d0efd481c5
10158	Ebenezer Medical Clinic (Kiambu West)	7a4e1282-0b1e-41f1-a87c-7260b83d3ee6
11362	Ebenezer Medical Clinic (Malindi)	90dfd3ec-f64b-48ec-99fa-b76b874987f8
10159	Ebenezer Medical Clinic (Nyeri North)	5fe16cf7-c84d-4583-b5a2-fbb9d07252f8
10160	Ebenezer Medical Clinic (Nyeri South)	a2e6c439-78b0-4869-b16f-9f79095fe67f
10161	Ebenezer Medical Clinic (Thika)	60edc40d-a330-4213-ad76-5e603f3dc518
14433	Eldo-Kit Clinic	a9464aba-c31f-4503-bab0-299458580433
14434	Eldoret Airport Dispensary	538cdce3-041d-4202-8cc5-69ab94f3e73b
14435	Eldoret Hospital	b4979cdb-ccaa-4f10-a7f5-e84b5133930c
17874	Eldoret MTC Clinic	9e746fc5-e358-4b22-8008-eb2ea7b4dbe9
18669	Eldoret Rapha Medical Centre	35137d7a-bd9d-47bb-a044-79fd1048891d
17351	Eldume Dispensary	68d05233-f947-4f57-8984-3dd194b45a73
16443	Elele Nomadic Clinic	0e9fa47a-0fa2-4ca9-99ef-84b78e9cc1a4
14436	Elelea Health Centre	0a036f44-df60-440b-9f7b-a0403c3f1c66
16379	Elementeita Dispensary	619a5d72-8f45-46e8-b739-9da5c9706e13
11999	Elgade Dispensary	13e61fbe-cdb8-47a8-b293-9aee84299c5b
14437	Elgeyo Boader Dispensary	c1c72add-cd71-4206-8b27-228076b981df
17229	El-golicha Dispensary	c754e151-29b0-4241-9c7a-0e96e5139464
14438	Elgon View Hospital	74f9a0c8-699b-4024-9ab1-d9803b7d7ad5
15871	Elgon view Medical Cottage	38177cf3-9145-48d9-baf4-779431076e07
16883	Elim Family Community Care	3412b324-d2c9-4f69-90fb-c5288de95ba7
18146	Elis Medicare	e53b3629-b687-4507-9fe9-1de7f70de8ba
14439	Elite Medical Clinic	751bd847-80cc-48f9-a6b7-6e0f3706f7c0
18031	Elite Medical Clinic (Bungoma East)	0413db7e-cced-4a69-88cd-69c6c98ba3ab
14440	Eliye Springs Dispensary	29613ce6-e28f-43dc-a7a5-a9bdef92028f
12001	El-Molo Bay Dispensary	f4622cf2-c86d-465f-9846-d726d116076d
13334	Elnoor Dispensary	a60ca17b-3ac6-4e2e-9e7d-7f2d8d3ff05d
17230	El-Ram Dispensary	b4264cf1-5153-42c8-ad35-f5287f1b2c48
18361	Eluche	18248599-9931-4867-968e-1918180222f2
15872	Elukhambi Dispensary	514ee6fc-d916-4df9-a70a-3dfe6c6d59f7
13335	Elwak District Hospital	8c78676c-a38a-4f7b-8918-73d4cc0ecf05
16979	Emusire Health Centre	c8e60bd8-46ac-464c-bbe2-ac52398c9b79
12007	Ena Dispensary	02789132-2d1d-4933-9290-c2ad076f7c56
14453	Enabelbel Health Centre	490145ec-53ad-4ff2-9c8a-93197924ded7
14454	Enaibor Ajijik Dispensary	a84ba190-a5c6-4c3b-b86e-258f568ad2a5
17519	Enanga Clinic	3625c2ac-9368-4c4d-9cfc-36fd333143d4
10170	Endarasha Rural Health Centre	4e00a58a-f4d2-43f5-a859-c2dbe5d9d084
12008	Endau Dispensary	e00ac560-a1dd-44f1-9a3e-be78a9a57149
14455	Endebess Sub-District Hospital	f7b2275d-86d4-457a-b6fe-3a666da740b1
12009	Endei Dispensary	c6d139f7-5500-4012-ade4-6110e980d126
13544	Endiba Health Centre	507b82a9-0f62-4191-bb31-3d44ccd1a0c0
14456	Endo Health Centre	eef9bc46-3920-4975-b527-c5591418ca0e
14457	Endoinyo Erinka Dispensary	4d8cbf8f-31ed-4ec3-a584-6b6ebe6761b4
17746	Endoinyo Narasha	da6df05e-d920-4bb9-9830-32d493883c3c
17221	Enesampulai Dispensary	e801fb30-2cc2-48a7-829b-260cd6b42013
14458	Engashura Health Center	6b3c0263-2a5e-45a9-9531-5f76525d29f7
10171	Engineer District Hospital	27afe150-ab12-4111-855f-d48cbdcba2f4
17557	Engineer Medical Clinic	ef9277b6-ef18-4122-bc4f-e61d9ba4ca8b
17910	Engos Health Cente	c0a3ff0d-5ee6-433a-bcc2-281775141664
10172	Enkasiti Roses Farm Clinic	a5b6481e-2645-4854-b53d-523e5fe282e4
14460	Enkirgir Dispensary	8040b419-8daa-44c6-b38e-6f7e5637ac6c
14461	Enkirotet Medical Clinic	c490e3c7-40b9-4bc1-a28f-2df72e645ebc
14462	Enkitoria Dispensary	f1195e14-0537-4952-adad-60e52487cd26
17813	Enkongu Narok Dispensary	02e8c37d-0fd5-45a9-81d4-994ade0cedc5
14463	Enkorika Health Centre	1055583f-1a9a-43d4-8553-8192845078f2
13551	Etono Health Centre	225c845b-1eb1-4d3b-9579-6b4ca48ee3a9
10173	Eunice Medical Clinic	41ef8d37-78cf-4cd9-9f65-03dc837ff44c
14481	Eureka Medical Clinic	2e123e49-6f7f-4a08-9408-fbd1432ace85
14482	Euvan Medical Clinic	aea129f2-25fd-46ea-9288-e54a23145d6e
18719	Everest Dental Clinic	ccf1ab1a-98a5-4322-b81f-a61c668c4e88
18046	Everest Dental Group Karatina clinic	f0fb381b-a522-4c7a-942c-6ebbcea867f7
14483	Ewaso Dispensary	7bb574c9-8919-4e59-8b55-d085761fc7cb
14484	Ewaso Ngiro Dispensary	3a3d745a-862a-409e-b3f6-1b676668ea0d
14485	Ewaso Ngiro Health Centre	3caf2e62-ca63-45dc-8933-aaa659c74c9b
14486	Ewuaso Kedong Dispensary	ec5e5354-28c2-49c0-9f03-40f715720f7b
12006	Ex Lewa Dispensary	7c09672c-7e7d-4556-8e9d-56754d1a49a1
13336	Excel Health Services	ad17f3f6-9aaf-419d-80fa-c6fe8f59f1aa
18054	Exodus  Medical Clinic	e516bff9-da62-4cb1-b4b7-a251d6989305
18632	Eye Care Centre	a766d109-3d17-4fc6-a338-24b35fdc1e84
10174	Eye Sight Clinic	e1fbd71b-2264-4cd2-9790-19ebe5e17848
13337	Eymole Dispensary	4a846179-be9c-49d5-bab4-2e0911ac2778
18458	Eymole Health Centre	f5f85b97-7de1-49fe-90f5-4ffc9723943e
13338	Fafi Dispensary	58b69ff1-1a96-42a1-b4a5-97542f9dda04
17592	Faith  Clinic	c2ba3446-aedb-4398-b360-25734d8adf9e
10175	Faith Clinic	dd8f4414-34cb-4e4c-9c25-ca2e4bc8a198
10176	Faith Health Services Medical Clinic	62988658-1e35-4006-b5ca-47c7384f7f95
17453	Faith Medical Centre	bd595ace-9268-4185-8023-3a5e25551836
18469	Faith Medical Clinic	6ae9f356-b16d-4600-a581-297ee6d01d24
17661	Faith Medical Clinic (Igembe)	f41fe6b6-6c30-4c05-86dc-d2352528e73e
10177	Faith Medical Clinic (Nyeri North)	8da4f223-8f41-46e9-a34b-3787c5ca07cd
14551	Finlays  Hospital	13f748bc-75d4-4d8d-b945-bf0e7c072095
13340	Fino Health Center	5b9980ee-3503-45f7-bdef-94435bec19d8
13554	Firmview Medical Clinic	f96ef67c-f13f-4fa4-a80d-40e1ad5d3065
18226	First Baptist Dispensary	cb0089d1-dbea-4a8b-8c1d-b22487b01a16
14498	FITC Dispensary	917caeb5-5679-42e0-b36d-f02bcac0b649
12943	Flack Clinic	19dcf44d-b379-45fe-baaf-92dc2a617ed2
14499	Flax Dispensary	db2633e6-6225-47f4-8d5e-8a720fdef60e
18472	Flomed med clinic	94a66c01-91ee-4665-aa28-0034faf09eac
18659	Florex Medical Clinic	61374a82-3a64-49eb-9190-b69b487f05bf
14500	Flourspar Health Centre	70a852cd-54c9-4b1d-92c3-59d1dd31f8c1
11374	Fob Dispensary	ba60161a-9472-4d85-9f61-c4c45a4b2672
10184	Focus Medical Clinic and Counselling Centre	35f0c5b7-f031-4352-882e-4c8db4450ed7
12019	Forolle Dispensary	2fb9cf70-7710-428a-9c10-fccd0546bb60
14501	Forttenan Sub District Hospital	c36d402e-e128-4550-bf2f-f29cceed4aee
14502	Fountain Medical Centre	1b6f363d-da89-4841-b8f9-f45e08567d94
17787	Fountain Medical clinic	ae9b07e6-975a-478b-b649-d33ed82ea8fb
18780	Fountain of Hope Medical Clinic	085846fa-5b7e-4ec0-9c72-5d9a99b5eaf4
14503	Fr Andrian Heath Centre	b1e957d6-d0ee-495f-868f-862180c343ac
10185	Fr Baldo Cath. Disp	55441272-08f0-473d-b820-ecb7d018b955
12020	Fr Meru Dispensary	e20a0de1-554b-4b18-a5e2-73942c2d45c6
13555	Framo Medical Clinic	9479c0d0-65b8-4e14-88be-0dc0f2c179e4
10186	Francis Kamande	5c7c7908-f2d0-48a1-9c1a-811dc4567657
10187	Franjane Medical Clinic	f5f31c20-4751-4a3e-863b-20b945d96417
18339	Gachua Catholic Dispensary	917bed2c-3931-4da6-a5f0-f792b227c28c
12023	Gachuriri Dispensary	225543ab-d359-456e-a5d6-04690c1ab20a
12024	Gaciongo Dispensary	c5307fae-dc40-40e2-a486-34317836514a
10197	Gaciongo Dispensary (Kirinyaga)	2c72fe7f-e443-4fb4-b6da-a8803d6a8102
10198	Gadi Medical Clinic	c9be851c-5370-468d-b9cf-bf6540ff616a
12025	Gafarsa Health Centre	157bb48f-8d1c-4e6a-b0ff-54464cf84514
11380	Gahaleni Dispensary	4c7dc7f0-2b84-4bdd-9a8f-37d4aaea48c3
10199	Gaichanjiru Hospital	ab3c7581-eee2-4b30-ad70-5180f93ed1b2
12946	Gaimu Clinic	cfd53a32-f3be-40b1-b09e-e94df5a7adb2
13556	Gairoro Dispensary	2f5b8843-c1d1-434a-ac6e-3c5eefc76b7c
12026	Gaitu Dispensary	26bf16d6-b237-4ce7-a96c-381a87ed48c8
16833	Gaitu Medical Clinic	89bc3db8-aacb-4d9b-9c9d-e88b9ad13768
10200	Gakawa Dispensary	f160330b-bf06-4634-a5dd-6fbd01504a63
10201	Gakira Medical Clinic	c6c137f7-d675-49e5-bf64-e6afcd172356
10202	Gakoe Health Centre	51c10be0-5b81-4315-a928-189cf6f3c514
12027	Gakoromone Dispensary	290d80a6-5310-481d-bd5b-948864974c06
18703	Gakoromone Health care Clinic	a59be17d-0881-40bc-b500-d7665b7a4a84
16570	Gakoromone Medical Clinic	bfe360b2-ec28-4202-ac10-0637c1eff416
16738	Gakurungu Dispensary	f63e406c-597a-4c55-8403-982b5971d8db
10203	Gakurwe Dispensary	1358c134-f027-451a-b7b0-2d33525d3562
10204	Gakuyuini Medical Clinic	33a83c85-30bb-4849-9bb6-6daa00f82533
11381	Galana Hospital	cbc05ec1-e0f2-4b8f-8b67-37cb519cdc5c
16244	Galilee Medical Clinic	5571968b-d64e-4514-b153-ccfadf5a2f52
16199	Galili Dispensary	8caba104-2f30-42c1-aef9-aabebf5cdc9e
13342	Galmagalla Health Centre	06f7e0e7-724e-4263-b5e9-849938b8181a
10223	Gatondo Dispensary (Kipipiri)	8611b8ed-29f0-4ba7-a9df-09d126128451
10224	Gatondo Dispensary (Nyeri North)	0dde1f85-9de1-492a-8c11-983e89381a8c
10226	Gatuamba Medical Clinic	c91e69da-a054-40b9-bccf-d176d12f0096
10227	Gatuanyaga Dispensary	4e83e8a5-5bd2-405a-a722-577f832ddee1
10228	Gatugi Mission Dispensary	15facffb-5c10-4592-9a28-a4bf235905e6
10229	Gatugura Dispensary	27cd1629-337b-4b87-93b6-416ffd928a63
10230	Gatugura Medical Clinic	cef4f508-a108-433c-9ac7-b50b51ad0c7f
10231	Gatukuyu Medical Clinic	bdafc516-1503-42d8-9260-8ee0ed25ddc2
10232	Gatumbi (SDA) Dispensary	d1f2ef7d-4883-4e71-a902-f6e33f135450
12032	Gatumbi Dispensary	1e352cb5-937a-4f6f-9581-fff7b5cf2f27
10233	Gatundu District Hospital	6e38d558-91ad-4690-b079-9af6d003e5fe
12033	Gatunduri Dispensary	a3c090c4-cbb2-4c3b-abf9-d238c21be8b9
12034	Gatunga Health Centre	162a20ec-5741-4d74-add9-826961bea7ea
18080	Gatunga Model H/C	41d4b34b-55a2-48ed-9c9a-4a0f6e5bfa74
10234	Gatunyu  Dispensary	63643962-d7bf-408a-ab2f-e285f58a8637
10235	Gatura (PCEA) Dispensary	0eb5c9eb-2b4a-465f-993b-9f01db6ca314
10236	Gatura Healh Centre	6aa380d3-783b-4daa-88f9-5e40cdceb463
16976	Gaturi Catholic Parish Dispensary	18df91ed-7a09-41f4-95e5-b3ed895d4fe1
16232	Gaturi Dispensary	4dcfbc2b-fb44-4972-ada7-afbaa5e686ab
10237	Gaturi Medical Clinic	ed810f01-e12b-4487-b649-92a9596af173
16386	Gatuto Dispensary	bd13d7e9-fa89-43f6-be1f-c9318d30afb5
10238	Gatwe Clinic Dispensary	7e90d606-4fc3-459a-9aa9-314c56823739
10239	Gatwe Dispensary	63d83377-fa6f-4b97-a346-4e34cf081b4b
12948	Gatwikera (MSF Belgium) Medical Clinic	8fe43bc4-d289-41a1-8875-ddb99bb90667
10240	Gawa Medical Clinic	9a24b9d6-8a11-4b6a-8c2b-39f1a8aefbd4
11390	Ghazi Dispensary	ddaf68a7-6f1a-4a63-96e3-801e79ef5937
10246	Giachuki Medical Clinic	6f5b579b-fb5e-4ed4-806c-391817f3154e
10247	Giakaibei Catholic Dispensary	c20ea8a3-ce66-4b44-9585-7fab9cd72a18
16223	Giaki Clinic	5e91fbca-b9b3-41e0-aff8-c2a6aeb92661
12036	Giaki Sub-District Hospital	42923f80-87f7-4df4-8d53-384d73ff660d
13572	Gianchore Health Centre	6e1fe074-ddde-41b1-bbda-87fe8cb59f6a
12037	Gianchuku Dispensary	f9d8684d-7e16-4ef5-85de-905ae2b4b1bf
10248	Giathanini Dispensary	b3f2055d-75cf-4891-939f-533e3fed8699
13573	Giatunda Dispensary	1c170335-c3b1-4e10-87bd-738656317b78
17421	Giatutu Dispensary	ced4887c-0e48-49d6-98e6-dcb76eb7a272
17856	Gibbo Medical Clinic	6f604762-b662-4d52-ae48-77776341262f
17365	Gichagini Dispensary	132513f9-7caa-4f40-98c8-173974fc6627
16799	Gichago Dispensary	78b3ec76-67a6-4b23-91c5-216de9e45d10
12038	Gichiche Dispensary	2f1daeb4-f537-43bf-a5e1-e445d420d3b3
10249	Gichiche Health Centre	18595677-ae02-4c43-b913-b90624838b86
10250	Gichiche Medical Clinic	c6eda3d2-600c-47c1-8324-9b6012d146ed
10251	Gichira Health Centre	9aef9ecb-464f-4f9c-b253-f5457ae4d821
16400	Gichobo Dispensary	d2177418-b4e1-400e-a294-9f7bee216027
10252	Gichuru Dispensary	210d5798-9416-4fe9-b3b1-cdd34ac9f8a3
12954	Gichuru Medical Clinic	ef8ebe4f-b19b-489a-85a6-da6d6691f60a
13574	Gietai (AIC) Dispensary	65f6985e-a23e-4957-b095-fb582bc0b3d9
11391	Gift Medical Clinic	f68746c7-51da-4a37-a8ae-b808ed61b79d
17645	Giithu Dispensary	e04e3386-3cc2-4972-a040-0b578be755eb
10253	Gikoe Dispensary	aff0e54b-99e0-4bb8-aac2-f7ac4f08a237
10254	Gikoe Medical Clinic	edc9f314-1843-4abe-86b7-36a7275dc01d
16171	Gikono Dispensary	0fdc7149-f23a-4326-b5ba-0489f1404f10
17259	Gitithia Dispensary	98567d83-447e-416d-841e-f2495b36b066
18147	Gitombani Dispensary	9b6eadb8-fa53-4580-825c-85ec4bd93259
12044	Gitoro Dispensary	01da885f-3d65-4638-b4bd-c96a37476c8c
10020	Gituamba (AIPCA) Dispensary	89db0c6d-cee2-4bed-a243-d8175cb8c1e3
17837	Gituamba community Dispensary	ca93ed67-d825-43f7-bfca-1b764033fb49
10277	Gituamba Dispensary	b1c84421-ca9f-4e75-ab2f-4f08e4656cbc
10278	Gituamba Medical Clinic	fe26b243-f9e9-412f-8a25-505134725bb8
10279	Gitugi Dispensary (Muranga North)	b914c617-fd85-42a9-81af-c13ac322b598
10280	Gitugi Dispensary (Nyeri South)	0a6b198c-b35d-48cf-8a49-64fdc2c59958
10281	Gitundu (ACK) Dispensary	213d5178-e80e-4abb-bf6a-72a9a74657a9
10282	Gitunduti Catholic Dispensary	af7c0110-13d3-4ab1-b966-396b6f77a2ed
17408	Gitura Dispensary	c0970181-19d0-48a0-8c3f-4b4b4b76d903
17423	Gitura Dispensary-Kenol	9a10a823-1114-479c-bed1-1e3c32fa0360
10283	Gituru Dispensary	91c25e0d-ef92-4b80-92e6-888193669115
14512	Gitwamba Health Centre	5df00fa7-480c-4279-8e8d-d4aab9e24666
10284	Gitwe Medical Clinic	acdf721e-fce7-4a7f-b7fc-6867670021fd
17182	Givole Dispensary	a4152aed-67a8-4477-801f-783b0f3fdaa3
15889	Givudimbuli Health Centre	cac961c1-58a5-4123-8bb4-e64f365da68c
14514	GK Farm Prisons Dispensary (Trans Nzoia)	20f22214-1445-43b1-8799-e5e127316105
14516	GK Prison Annex Dispensary (Naivasha)	8e5d9fd0-7950-46ff-bb39-0e0a8987a74b
18308	GK PRISON CLINIC	ae0cb9b5-d9cf-42cc-8ca7-ab9c69d58829
10189	GK Prison Dispensary	a045a31c-1007-445f-a656-fda39e1737f5
15890	GK Prison Dispensary ( Bungoma South)	5d216d45-99bb-445f-96c6-7f79f6c20420
14517	GK Prison Dispensary (Athi River)	f180631a-a017-437a-a83f-6b6b5aa1c854
12045	GK Prison Dispensary (Embu)	bd6de98f-dad8-4071-903f-1360c6025a31
12050	Godoma Model Health Centre (Moyale)	f4078e58-3a69-4840-be09-739fad792ba3
13586	Gods Will Clinic	890ab950-00c5-4481-96c9-2d50ea8f02b1
14513	GOK Farm(NAHRC) Dispensary	c5188a7f-7744-4bb2-b47a-ecd49a703855
18264	GOK Prison Siaya	b1ef48b4-0e39-49da-ace4-77be4da4e07d
16676	GOK Rumuruti Prisons Dispensary	898a1a85-420e-44be-b330-b06a3297ca1e
12051	Golole Dispensary	51efa2e7-75dc-40c5-8b33-c994a14234b2
16546	Gombato Dispensary (CDF)	c368cb55-bf7a-4dce-9a78-a172046cdd1f
13587	Gongo Dispensary	51b30992-ed31-4d22-8018-afa03d1508c9
17516	Gongo Health Centre	2bed6674-3aa8-456d-8100-e345becadad4
11401	Gongoni Health Centre	30860c77-a09e-4ba4-a232-8a9de41fe496
11402	Gongoni Medical Clinic	67064dc9-01a2-408a-8e21-c1d55e618f79
14530	Good Health Clinic Ngong	72f6aaa6-e98c-40a8-a3d1-00647912b2ae
10293	Good Health Medical Clinic	c2f41a2d-c35c-4884-956a-daa52677079d
16847	Good Hope Clinic	40e33a6f-55aa-4ecb-84d6-af355301a0f1
10294	Good Hope Hospital	65a8f7c4-ecb5-409f-9070-aa826ed753fc
10295	Good Hope medical Clinic	afad4c6e-0d7d-4d79-9c54-1a4efd999c01
10296	Good Samaritan (ACK) Medical Clinic	aaa65c30-d6a2-43bb-85bc-b17711267480
12959	Good Samaritan Dispensary	6fd4f662-0ce5-4540-b94a-76ec784f1517
10297	Good Samaritan Health Services (Kirinyaga)	430ef4fe-e8ec-482f-9d9e-e31e7645b758
18241	Good Samaritan Medical Clinic	dd2e0e40-6257-4228-bd23-f768b389e0d5
18341	Good Samaritan With a Vision(Machakos)	62112eb9-b373-4f39-b970-1ca922fc9d42
17747	Good Shepherd Ang'iya	eb37271b-8cca-46fb-a764-72c682a5fa4c
12960	Good Shepherd Dispensary	3d2f327f-9229-450b-80ee-18f430146304
